id,sentiment,kfold,rf_svd_pred
7601_10,1,4,0.71
12096_3,0,4,0.47
8847_1,0,4,0.55
11625_4,0,4,0.57
3450_3,0,4,0.24
4033_9,1,4,0.83
9896_4,0,4,0.62
5257_3,0,4,0.33
11749_4,0,4,0.23
5752_1,0,4,0.37
10342_2,0,4,0.74
8443_9,1,4,0.75
2961_10,1,4,0.32
9948_2,0,4,0.42
10417_8,1,4,0.76
9390_4,0,4,0.42
2215_1,0,4,0.29
189_1,0,4,0.25
4931_1,0,4,0.41
5137_10,1,4,0.48
11541_1,0,4,0.31
9670_4,0,4,0.52
2468_4,0,4,0.45
485_3,0,4,0.73
9377_1,0,4,0.57
5736_7,1,4,0.59
6058_8,1,4,0.55
6546_10,1,4,0.7
10504_1,0,4,0.23
722_7,1,4,0.59
2857_1,0,4,0.33
3374_1,0,4,0.44
11480_10,1,4,0.41
10127_1,0,4,0.45
3839_1,0,4,0.29
6120_9,1,4,0.58
9207_1,0,4,0.58
7999_10,1,4,0.57
11043_7,1,4,0.72
10188_2,0,4,0.43
6761_2,0,4,0.28
2381_1,0,4,0.32
2166_4,0,4,0.55
9105_9,1,4,0.56
2020_2,0,4,0.49
9601_4,0,4,0.35
7231_1,0,4,0.55
7360_10,1,4,0.47
11302_4,0,4,0.4
7956_1,0,4,0.31
4785_2,0,4,0.16
10873_8,1,4,0.76
4757_4,0,4,0.67
9037_3,0,4,0.57
6164_7,1,4,0.51
6997_4,0,4,0.46
3682_8,1,4,0.75
3581_2,0,4,0.26
2421_3,0,4,0.26
822_1,0,4,0.38
10884_8,1,4,0.48
11574_3,0,4,0.27
8580_9,1,4,0.61
2292_8,1,4,0.46
11772_1,0,4,0.35
11321_3,0,4,0.25
7872_10,1,4,0.41
12355_10,1,4,0.48
2763_8,1,4,0.48
1630_4,0,4,0.57
153_1,0,4,0.54
1342_10,1,4,0.71
457_10,1,4,0.63
1061_4,0,4,0.46
2425_4,0,4,0.45
3722_1,0,4,0.38
4228_10,1,4,0.62
186_8,1,4,0.52
10152_1,0,4,0.55
11315_4,0,4,0.71
11465_7,1,4,0.53
12229_3,0,4,0.43
164_10,1,4,0.35
1751_2,0,4,0.6
4808_8,1,4,0.83
8336_1,0,4,0.11
6972_3,0,4,0.5
3324_7,1,4,0.64
7162_10,1,4,0.65
8165_3,0,4,0.39
1559_7,1,4,0.57
8130_3,0,4,0.41
6599_1,0,4,0.15
4379_8,1,4,0.71
4657_4,0,4,0.58
4635_4,0,4,0.42
12317_10,1,4,0.6
1694_1,0,4,0.24
1627_1,0,4,0.43
1886_1,0,4,0.22
4263_4,0,4,0.42
9337_10,1,4,0.71
6580_8,1,4,0.77
882_4,0,4,0.5
2148_10,1,4,0.62
3085_10,1,4,0.62
1126_9,1,4,0.78
3882_2,0,4,0.2
12333_9,1,4,0.49
8714_10,1,4,0.55
3388_1,0,4,0.49
4233_7,1,4,0.43
2885_9,1,4,0.65
8384_1,0,4,0.53
1523_1,0,4,0.18
5948_8,1,4,0.58
7344_4,0,4,0.4
8386_1,0,4,0.39
1753_9,1,4,0.62
11773_8,1,4,0.69
10966_9,1,4,0.74
4262_10,1,4,0.85
5711_3,0,4,0.35
7006_8,1,4,0.52
6418_1,0,4,0.39
10390_10,1,4,0.74
6467_7,1,4,0.65
4525_8,1,4,0.6
4458_3,0,4,0.53
6279_1,0,4,0.41
2461_10,1,4,0.72
8731_1,0,4,0.14
5370_7,1,4,0.72
9400_1,0,4,0.37
9999_3,0,4,0.31
5887_3,0,4,0.34
9874_8,1,4,0.55
10503_1,0,4,0.55
7839_10,1,4,0.85
4852_1,0,4,0.18
9701_1,0,4,0.27
11083_10,1,4,0.72
3610_1,0,4,0.14
7239_2,0,4,0.6
4157_8,1,4,0.54
7282_9,1,4,0.42
1697_2,0,4,0.48
4314_4,0,4,0.53
2456_8,1,4,0.64
2252_10,1,4,0.76
5261_3,0,4,0.37
5977_1,0,4,0.33
4631_10,1,4,0.71
5990_7,1,4,0.61
8545_3,0,4,0.31
4049_7,1,4,0.71
9922_4,0,4,0.59
3117_2,0,4,0.34
9113_8,1,4,0.72
9687_3,0,4,0.4
7830_10,1,4,0.65
7373_8,1,4,0.69
1216_3,0,4,0.2
4319_9,1,4,0.61
533_10,1,4,0.9
4621_3,0,4,0.47
3690_1,0,4,0.23
6896_1,0,4,0.25
10770_1,0,4,0.41
10671_10,1,4,0.58
3030_9,1,4,0.44
2076_1,0,4,0.31
209_8,1,4,0.78
9917_10,1,4,0.62
9259_10,1,4,0.6
9384_4,0,4,0.49
11478_8,1,4,0.63
9145_10,1,4,0.79
3288_1,0,4,0.31
7591_8,1,4,0.38
3934_8,1,4,0.61
8666_7,1,4,0.51
2373_3,0,4,0.27
9448_7,1,4,0.77
2194_10,1,4,0.84
12416_10,1,4,0.51
3738_2,0,4,0.38
5178_1,0,4,0.32
6772_4,0,4,0.4
5576_9,1,4,0.64
8187_2,0,4,0.49
4324_7,1,4,0.6
2051_8,1,4,0.65
6665_10,1,4,0.69
11141_1,0,4,0.25
7049_7,1,4,0.8
3739_10,1,4,0.61
6836_3,0,4,0.39
6222_9,1,4,0.7
7754_2,0,4,0.19
2668_9,1,4,0.8
5564_10,1,4,0.6
6502_10,1,4,0.75
931_10,1,4,0.69
2100_3,0,4,0.45
700_8,1,4,0.37
3205_8,1,4,0.67
9067_8,1,4,0.65
3616_7,1,4,0.45
9774_1,0,4,0.51
6360_7,1,4,0.55
12473_1,0,4,0.36
6859_7,1,4,0.59
22_1,0,4,0.37
1562_10,1,4,0.6
705_2,0,4,0.3
8338_8,1,4,0.81
11256_10,1,4,0.77
10323_1,0,4,0.47
10068_8,1,4,0.61
934_4,0,4,0.24
7972_1,0,4,0.23
9621_8,1,4,0.68
759_1,0,4,0.39
7627_10,1,4,0.56
3722_10,1,4,0.54
1637_10,1,4,0.76
11116_4,0,4,0.32
9230_8,1,4,0.59
9704_10,1,4,0.62
7819_1,0,4,0.11
3921_9,1,4,0.73
12457_8,1,4,0.77
12493_8,1,4,0.37
4311_3,0,4,0.75
660_9,1,4,0.6
7348_10,1,4,0.65
2927_1,0,4,0.51
4457_8,1,4,0.71
2594_3,0,4,0.32
600_1,0,4,0.3
2507_2,0,4,0.43
6482_10,1,4,0.61
198_2,0,4,0.38
1204_4,0,4,0.52
7086_10,1,4,0.83
8323_3,0,4,0.57
9558_1,0,4,0.25
8946_1,0,4,0.42
6225_8,1,4,0.75
4076_10,1,4,0.81
5827_2,0,4,0.25
1825_2,0,4,0.35
8389_1,0,4,0.26
11659_9,1,4,0.51
9649_9,1,4,0.54
4052_8,1,4,0.64
2986_8,1,4,0.78
8393_2,0,4,0.5
8563_10,1,4,0.77
3022_1,0,4,0.41
5706_2,0,4,0.71
828_2,0,4,0.6
9849_1,0,4,0.23
8377_8,1,4,0.46
701_4,0,4,0.33
9349_8,1,4,0.6
6330_10,1,4,0.62
8872_3,0,4,0.36
4170_1,0,4,0.32
1996_10,1,4,0.75
7846_10,1,4,0.58
4565_8,1,4,0.71
2473_10,1,4,0.72
5013_10,1,4,0.68
9915_2,0,4,0.29
4300_7,1,4,0.6
12016_1,0,4,0.32
2224_10,1,4,0.63
7854_1,0,4,0.36
2133_4,0,4,0.5
4939_7,1,4,0.51
8580_4,0,4,0.22
8793_10,1,4,0.58
11348_10,1,4,0.75
5653_2,0,4,0.28
8951_4,0,4,0.5
11899_2,0,4,0.63
981_2,0,4,0.46
2750_10,1,4,0.54
1527_7,1,4,0.57
3190_7,1,4,0.61
11090_1,0,4,0.39
1258_9,1,4,0.68
7195_10,1,4,0.64
9092_7,1,4,0.75
5767_3,0,4,0.4
9464_1,0,4,0.57
3768_3,0,4,0.34
1808_3,0,4,0.67
3652_10,1,4,0.68
12281_9,1,4,0.55
8816_7,1,4,0.64
8908_10,1,4,0.47
7347_1,0,4,0.69
4763_2,0,4,0.23
11337_3,0,4,0.47
4515_1,0,4,0.39
2398_9,1,4,0.73
8310_10,1,4,0.74
389_3,0,4,0.44
58_9,1,4,0.68
8657_9,1,4,0.65
12292_1,0,4,0.18
1697_10,1,4,0.35
1132_10,1,4,0.65
4180_3,0,4,0.36
1590_1,0,4,0.45
7301_7,1,4,0.71
12145_1,0,4,0.28
8263_9,1,4,0.78
1653_10,1,4,0.64
1065_10,1,4,0.68
5792_10,1,4,0.63
7806_1,0,4,0.14
2237_7,1,4,0.33
10338_9,1,4,0.78
5329_1,0,4,0.71
4982_7,1,4,0.68
9461_1,0,4,0.28
724_10,1,4,0.62
7403_8,1,4,0.58
4932_8,1,4,0.48
4236_3,0,4,0.56
10920_10,1,4,0.79
4707_1,0,4,0.55
11522_8,1,4,0.6
9036_10,1,4,0.7
806_1,0,4,0.25
5855_9,1,4,0.6
1377_4,0,4,0.69
2490_8,1,4,0.48
4921_8,1,4,0.69
890_9,1,4,0.86
10163_8,1,4,0.57
8680_3,0,4,0.14
10551_7,1,4,0.48
3815_1,0,4,0.45
5171_10,1,4,0.55
8369_8,1,4,0.22
7308_1,0,4,0.27
3426_7,1,4,0.59
6179_8,1,4,0.55
7780_3,0,4,0.17
903_3,0,4,0.44
7896_1,0,4,0.25
6373_10,1,4,0.79
1835_10,1,4,0.64
8905_4,0,4,0.57
5961_10,1,4,0.54
5644_2,0,4,0.38
7311_9,1,4,0.6
10088_10,1,4,0.47
474_7,1,4,0.73
11052_1,0,4,0.2
5361_10,1,4,0.62
7479_3,0,4,0.55
6484_10,1,4,0.59
8660_7,1,4,0.51
12099_9,1,4,0.68
2524_10,1,4,0.64
7559_1,0,4,0.24
4189_1,0,4,0.5
8026_9,1,4,0.63
9609_7,1,4,0.52
4422_8,1,4,0.5
3513_10,1,4,0.76
9795_1,0,4,0.38
3215_2,0,4,0.54
9154_1,0,4,0.15
11926_10,1,4,0.74
8822_3,0,4,0.38
4930_1,0,4,0.3
6140_9,1,4,0.68
4590_10,1,4,0.36
5053_8,1,4,0.53
12321_10,1,4,0.81
4232_7,1,4,0.48
6264_2,0,4,0.21
12453_7,1,4,0.21
339_10,1,4,0.66
9914_7,1,4,0.61
2867_1,0,4,0.3
6653_8,1,4,0.76
3869_9,1,4,0.52
1498_2,0,4,0.15
8965_1,0,4,0.46
7279_9,1,4,0.63
4059_8,1,4,0.56
3382_10,1,4,0.42
3147_3,0,4,0.41
10550_8,1,4,0.58
37_9,1,4,0.4
7579_4,0,4,0.54
11619_9,1,4,0.51
8164_1,0,4,0.43
12199_1,0,4,0.5
1210_1,0,4,0.36
12266_9,1,4,0.71
11104_10,1,4,0.59
9364_3,0,4,0.23
219_8,1,4,0.6
8508_1,0,4,0.49
3985_4,0,4,0.54
6020_2,0,4,0.17
331_10,1,4,0.45
11719_7,1,4,0.56
11705_7,1,4,0.55
671_7,1,4,0.48
6632_7,1,4,0.31
11114_1,0,4,0.38
6722_9,1,4,0.66
2683_3,0,4,0.15
4492_1,0,4,0.48
8077_7,1,4,0.68
338_10,1,4,0.53
4737_7,1,4,0.49
3655_2,0,4,0.54
7674_10,1,4,0.68
12458_2,0,4,0.42
9014_10,1,4,0.58
3446_7,1,4,0.55
3462_1,0,4,0.37
566_8,1,4,0.69
3116_10,1,4,0.55
11536_3,0,4,0.45
10189_4,0,4,0.55
350_2,0,4,0.44
293_2,0,4,0.44
454_4,0,4,0.66
3430_10,1,4,0.67
2262_10,1,4,0.71
4508_7,1,4,0.41
5751_1,0,4,0.25
12166_1,0,4,0.45
6655_3,0,4,0.75
11199_1,0,4,0.31
5147_8,1,4,0.73
9646_7,1,4,0.49
11628_10,1,4,0.47
12338_1,0,4,0.34
4363_8,1,4,0.64
3280_10,1,4,0.63
837_7,1,4,0.76
10586_10,1,4,0.67
4820_3,0,4,0.47
8792_2,0,4,0.24
11946_9,1,4,0.47
2114_10,1,4,0.77
1922_9,1,4,0.65
11177_3,0,4,0.28
9319_2,0,4,0.34
6723_2,0,4,0.4
8321_2,0,4,0.46
536_10,1,4,0.72
3937_8,1,4,0.69
4265_8,1,4,0.6
4659_1,0,4,0.39
6149_1,0,4,0.23
5403_1,0,4,0.33
8562_4,0,4,0.85
7207_7,1,4,0.55
4664_3,0,4,0.45
5895_4,0,4,0.27
5902_4,0,4,0.26
1839_10,1,4,0.39
1408_7,1,4,0.76
3420_10,1,4,0.46
7865_8,1,4,0.76
7733_9,1,4,0.36
8678_9,1,4,0.54
3325_1,0,4,0.41
8716_10,1,4,0.73
929_10,1,4,0.51
8544_9,1,4,0.8
5091_8,1,4,0.66
9990_1,0,4,0.28
7914_10,1,4,0.75
5048_2,0,4,0.35
6811_10,1,4,0.32
1824_8,1,4,0.7
1276_1,0,4,0.21
11242_1,0,4,0.21
10808_1,0,4,0.34
7888_8,1,4,0.71
9137_1,0,4,0.42
2004_10,1,4,0.74
9202_8,1,4,0.75
10583_10,1,4,0.78
7623_9,1,4,0.64
11609_10,1,4,0.78
8077_1,0,4,0.13
4130_1,0,4,0.18
10180_7,1,4,0.44
2349_9,1,4,0.58
10893_8,1,4,0.6
4135_1,0,4,0.41
1104_8,1,4,0.73
10248_1,0,4,0.38
5734_1,0,4,0.19
2192_4,0,4,0.39
5228_1,0,4,0.27
3952_10,1,4,0.59
4957_1,0,4,0.39
8846_9,1,4,0.76
8438_3,0,4,0.27
5711_8,1,4,0.75
484_1,0,4,0.5
5226_2,0,4,0.37
3804_2,0,4,0.51
8726_9,1,4,0.7
10817_10,1,4,0.39
6974_4,0,4,0.21
5626_1,0,4,0.44
5532_10,1,4,0.5
8880_3,0,4,0.34
1817_8,1,4,0.71
7881_2,0,4,0.39
4658_8,1,4,0.68
3942_1,0,4,0.42
6504_2,0,4,0.42
6692_9,1,4,0.7
8819_1,0,4,0.29
6264_7,1,4,0.54
6807_1,0,4,0.2
7638_1,0,4,0.19
10560_9,1,4,0.59
8261_8,1,4,0.49
1689_10,1,4,0.65
12113_1,0,4,0.44
2867_10,1,4,0.6
10060_1,0,4,0.21
7280_1,0,4,0.29
5494_3,0,4,0.41
7584_7,1,4,0.45
3971_8,1,4,0.8
3072_8,1,4,0.54
1202_2,0,4,0.44
4594_10,1,4,0.61
6366_3,0,4,0.4
8113_4,0,4,0.37
1730_10,1,4,0.81
9239_2,0,4,0.53
7796_4,0,4,0.31
8947_2,0,4,0.35
10377_1,0,4,0.43
659_10,1,4,0.45
8157_4,0,4,0.17
2832_8,1,4,0.81
9387_1,0,4,0.54
11697_10,1,4,0.44
4594_1,0,4,0.2
10914_8,1,4,0.49
4377_3,0,4,0.34
4041_1,0,4,0.53
11774_3,0,4,0.32
1088_1,0,4,0.32
3795_9,1,4,0.53
3522_2,0,4,0.49
6707_1,0,4,0.49
12015_10,1,4,0.58
7020_10,1,4,0.69
8569_9,1,4,0.54
5851_1,0,4,0.26
5872_2,0,4,0.46
6708_3,0,4,0.32
6324_1,0,4,0.3
5756_8,1,4,0.72
863_10,1,4,0.61
10619_8,1,4,0.81
4218_3,0,4,0.24
2887_1,0,4,0.58
3421_10,1,4,0.51
602_1,0,4,0.2
9678_1,0,4,0.56
2885_1,0,4,0.22
2734_9,1,4,0.59
6160_1,0,4,0.36
3197_10,1,4,0.6
261_8,1,4,0.35
6638_4,0,4,0.28
7266_1,0,4,0.32
6128_2,0,4,0.23
601_7,1,4,0.69
12184_1,0,4,0.54
1856_9,1,4,0.64
6840_4,0,4,0.32
8061_10,1,4,0.68
8100_10,1,4,0.59
5309_7,1,4,0.75
8915_10,1,4,0.62
3784_1,0,4,0.52
3668_7,1,4,0.71
8579_2,0,4,0.33
9866_1,0,4,0.34
12493_1,0,4,0.15
10421_2,0,4,0.68
341_10,1,4,0.67
4028_10,1,4,0.47
342_10,1,4,0.64
4473_8,1,4,0.51
6076_4,0,4,0.4
457_3,0,4,0.72
7224_8,1,4,0.68
12177_3,0,4,0.39
8506_8,1,4,0.73
7391_2,0,4,0.29
8056_1,0,4,0.14
7444_2,0,4,0.17
1536_7,1,4,0.51
10585_2,0,4,0.6
9325_1,0,4,0.22
163_10,1,4,0.37
4727_4,0,4,0.46
4268_10,1,4,0.45
11762_8,1,4,0.82
11761_10,1,4,0.58
5265_1,0,4,0.4
491_1,0,4,0.6
3754_3,0,4,0.58
2397_4,0,4,0.22
6682_4,0,4,0.36
3184_2,0,4,0.29
317_10,1,4,0.73
4845_9,1,4,0.66
4186_1,0,4,0.38
5584_8,1,4,0.65
3984_7,1,4,0.62
11473_4,0,4,0.61
6999_3,0,4,0.45
9577_8,1,4,0.72
1592_3,0,4,0.46
750_1,0,4,0.34
1833_1,0,4,0.17
6538_8,1,4,0.75
8739_1,0,4,0.21
4271_4,0,4,0.4
722_4,0,4,0.52
4608_2,0,4,0.55
4179_4,0,4,0.3
755_10,1,4,0.69
3868_1,0,4,0.2
11297_3,0,4,0.34
10903_10,1,4,0.54
11808_9,1,4,0.69
4606_7,1,4,0.68
2188_2,0,4,0.2
1595_1,0,4,0.26
3180_2,0,4,0.23
652_2,0,4,0.54
10389_10,1,4,0.52
12425_2,0,4,0.4
9313_9,1,4,0.66
754_9,1,4,0.59
10913_3,0,4,0.54
1283_10,1,4,0.78
12101_4,0,4,0.39
7054_9,1,4,0.49
12203_10,1,4,0.86
6134_1,0,4,0.26
2231_10,1,4,0.65
3071_9,1,4,0.7
10735_4,0,4,0.31
1216_10,1,4,0.84
460_2,0,4,0.24
9322_8,1,4,0.54
4072_10,1,4,0.65
4601_7,1,4,0.68
3634_1,0,4,0.43
12073_9,1,4,0.57
6972_9,1,4,0.76
1729_3,0,4,0.24
10499_10,1,4,0.76
11548_10,1,4,0.81
2223_3,0,4,0.7
1708_10,1,4,0.82
1079_3,0,4,0.47
7211_1,0,4,0.59
1308_1,0,4,0.25
5725_9,1,4,0.55
8894_10,1,4,0.63
923_9,1,4,0.67
4235_4,0,4,0.62
4622_2,0,4,0.56
8527_2,0,4,0.46
9103_1,0,4,0.31
2708_1,0,4,0.55
9967_10,1,4,0.45
10713_1,0,4,0.09
10754_10,1,4,0.64
9728_3,0,4,0.32
5501_1,0,4,0.45
8655_9,1,4,0.64
5204_1,0,4,0.4
8325_9,1,4,0.86
9237_4,0,4,0.39
9910_10,1,4,0.71
7550_9,1,4,0.63
1277_10,1,4,0.77
10907_1,0,4,0.21
8812_3,0,4,0.43
3245_10,1,4,0.52
3757_1,0,4,0.33
3902_10,1,4,0.5
11126_10,1,4,0.58
4266_3,0,4,0.63
2963_1,0,4,0.27
6740_8,1,4,0.82
12075_7,1,4,0.42
11803_7,1,4,0.47
729_10,1,4,0.55
6980_9,1,4,0.65
1219_10,1,4,0.62
2377_10,1,4,0.45
8126_7,1,4,0.61
11031_4,0,4,0.52
2901_7,1,4,0.6
7199_8,1,4,0.7
6800_1,0,4,0.32
4209_7,1,4,0.6
5385_1,0,4,0.25
3812_9,1,4,0.6
4763_8,1,4,0.44
10437_4,0,4,0.31
6797_8,1,4,0.38
9770_1,0,4,0.76
1335_10,1,4,0.46
895_3,0,4,0.48
4134_7,1,4,0.71
9564_10,1,4,0.58
3379_7,1,4,0.43
228_7,1,4,0.63
472_1,0,4,0.41
9414_3,0,4,0.49
803_4,0,4,0.48
12488_1,0,4,0.23
4215_4,0,4,0.4
8542_2,0,4,0.5
5138_10,1,4,0.64
2048_7,1,4,0.72
814_1,0,4,0.28
7930_7,1,4,0.55
10396_8,1,4,0.8
5183_4,0,4,0.31
2596_10,1,4,0.8
8902_3,0,4,0.38
5000_10,1,4,0.38
7147_10,1,4,0.53
6783_2,0,4,0.24
10797_8,1,4,0.74
5575_8,1,4,0.28
8044_10,1,4,0.59
5945_10,1,4,0.55
401_3,0,4,0.26
12_1,0,4,0.51
10979_9,1,4,0.63
3914_10,1,4,0.8
4064_2,0,4,0.39
8090_3,0,4,0.68
6334_8,1,4,0.46
6582_7,1,4,0.57
11988_8,1,4,0.76
9522_1,0,4,0.36
8533_2,0,4,0.46
8198_7,1,4,0.55
11053_10,1,4,0.6
9054_1,0,4,0.29
1147_8,1,4,0.49
5816_3,0,4,0.42
3796_8,1,4,0.47
8122_3,0,4,0.63
4147_8,1,4,0.66
41_9,1,4,0.82
7790_9,1,4,0.77
1571_1,0,4,0.18
8994_8,1,4,0.46
11517_1,0,4,0.36
9517_2,0,4,0.39
3778_10,1,4,0.42
6752_7,1,4,0.61
4195_3,0,4,0.57
5201_1,0,4,0.42
5983_8,1,4,0.67
3185_10,1,4,0.52
2124_10,1,4,0.78
7692_7,1,4,0.77
7528_2,0,4,0.3
3676_8,1,4,0.56
2447_1,0,4,0.53
5306_2,0,4,0.53
1937_10,1,4,0.43
5322_10,1,4,0.64
7248_2,0,4,0.25
9395_2,0,4,0.61
10068_4,0,4,0.47
10654_1,0,4,0.35
12098_4,0,4,0.33
2264_1,0,4,0.47
8165_8,1,4,0.6
8785_10,1,4,0.76
7156_1,0,4,0.31
11854_7,1,4,0.28
4664_8,1,4,0.68
6726_3,0,4,0.63
2938_10,1,4,0.56
2752_7,1,4,0.51
2579_1,0,4,0.35
4848_7,1,4,0.33
760_7,1,4,0.55
2507_7,1,4,0.6
6825_10,1,4,0.44
7243_2,0,4,0.2
8665_3,0,4,0.37
12115_4,0,4,0.45
9091_10,1,4,0.76
6518_10,1,4,0.6
406_8,1,4,0.73
1904_7,1,4,0.58
1788_7,1,4,0.68
1701_4,0,4,0.67
9797_7,1,4,0.51
961_9,1,4,0.47
9905_10,1,4,0.43
1003_10,1,4,0.55
4683_7,1,4,0.52
6119_9,1,4,0.48
3449_2,0,4,0.67
2699_2,0,4,0.33
1656_4,0,4,0.59
10414_10,1,4,0.78
6395_9,1,4,0.77
7848_4,0,4,0.48
4276_4,0,4,0.46
5203_7,1,4,0.15
2214_4,0,4,0.33
11680_3,0,4,0.37
9063_2,0,4,0.44
3569_1,0,4,0.24
1880_10,1,4,0.7
4447_7,1,4,0.71
826_9,1,4,0.58
8938_9,1,4,0.69
9892_1,0,4,0.27
4216_10,1,4,0.52
11331_3,0,4,0.48
4812_2,0,4,0.35
1288_4,0,4,0.45
9272_2,0,4,0.37
913_4,0,4,0.41
1116_3,0,4,0.26
8606_2,0,4,0.57
10221_3,0,4,0.47
10031_2,0,4,0.43
10090_1,0,4,0.22
11338_10,1,4,0.6
4596_2,0,4,0.34
5341_10,1,4,0.51
8121_3,0,4,0.37
4221_1,0,4,0.4
3158_8,1,4,0.59
11126_2,0,4,0.24
9926_2,0,4,0.54
7164_2,0,4,0.25
7518_2,0,4,0.21
8948_2,0,4,0.73
3775_7,1,4,0.62
1557_3,0,4,0.36
6423_7,1,4,0.71
10886_4,0,4,0.4
10574_1,0,4,0.3
6806_7,1,4,0.75
664_2,0,4,0.38
10103_8,1,4,0.51
3504_7,1,4,0.47
929_1,0,4,0.24
5865_1,0,4,0.29
3063_10,1,4,0.87
7818_1,0,4,0.32
2107_7,1,4,0.39
7918_3,0,4,0.36
8878_4,0,4,0.39
283_1,0,4,0.22
8473_8,1,4,0.73
6757_4,0,4,0.51
10_9,1,4,0.56
2504_3,0,4,0.31
5977_8,1,4,0.6
470_3,0,4,0.35
8031_9,1,4,0.55
7255_9,1,4,0.61
10089_1,0,4,0.15
10147_1,0,4,0.44
10725_1,0,4,0.18
4946_1,0,4,0.3
3481_10,1,4,0.79
6269_10,1,4,0.51
5020_10,1,4,0.41
8790_1,0,4,0.66
8047_2,0,4,0.36
9753_4,0,4,0.3
3945_10,1,4,0.52
10461_9,1,4,0.62
8410_3,0,4,0.22
2903_1,0,4,0.26
9449_3,0,4,0.25
4640_3,0,4,0.54
5431_3,0,4,0.55
12103_7,1,4,0.56
9406_8,1,4,0.73
10209_3,0,4,0.48
7227_7,1,4,0.68
4742_9,1,4,0.54
7818_9,1,4,0.53
12018_7,1,4,0.78
3434_8,1,4,0.76
7265_8,1,4,0.49
4950_8,1,4,0.45
8093_7,1,4,0.57
9222_4,0,4,0.43
5464_7,1,4,0.58
6187_9,1,4,0.22
2198_1,0,4,0.56
6348_10,1,4,0.67
5146_9,1,4,0.58
4868_4,0,4,0.45
8608_1,0,4,0.31
4415_4,0,4,0.48
1513_1,0,4,0.32
1797_4,0,4,0.23
8070_8,1,4,0.76
989_4,0,4,0.24
10538_3,0,4,0.38
12467_7,1,4,0.66
2302_1,0,4,0.47
3540_8,1,4,0.57
10997_1,0,4,0.3
3054_1,0,4,0.6
2071_4,0,4,0.49
8132_3,0,4,0.23
930_7,1,4,0.64
11792_8,1,4,0.59
4935_1,0,4,0.37
7966_4,0,4,0.42
6688_3,0,4,0.23
824_8,1,4,0.6
1155_1,0,4,0.31
6602_2,0,4,0.33
12358_1,0,4,0.18
6147_1,0,4,0.49
11100_4,0,4,0.43
3303_4,0,4,0.36
5610_7,1,4,0.51
12428_2,0,4,0.39
7923_8,1,4,0.55
838_2,0,4,0.48
3459_8,1,4,0.55
11048_4,0,4,0.57
4891_10,1,4,0.58
7320_4,0,4,0.53
7016_4,0,4,0.35
8237_8,1,4,0.48
10695_1,0,4,0.51
10653_10,1,4,0.35
8600_8,1,4,0.32
4795_9,1,4,0.46
7480_10,1,4,0.79
1268_2,0,4,0.62
12003_10,1,4,0.66
9813_8,1,4,0.56
4289_7,1,4,0.66
8175_3,0,4,0.57
9104_2,0,4,0.41
5892_2,0,4,0.46
1975_7,1,4,0.5
9120_1,0,4,0.45
7182_1,0,4,0.3
6509_4,0,4,0.76
10771_10,1,4,0.77
11997_10,1,4,0.57
5420_4,0,4,0.67
3573_7,1,4,0.44
2363_1,0,4,0.39
9951_7,1,4,0.26
5200_10,1,4,0.59
8779_4,0,4,0.42
3898_2,0,4,0.36
671_1,0,4,0.36
2237_3,0,4,0.7
11781_8,1,4,0.58
947_2,0,4,0.57
2753_1,0,4,0.26
9332_10,1,4,0.55
6898_1,0,4,0.29
10848_1,0,4,0.29
6672_10,1,4,0.86
9712_1,0,4,0.5
3125_1,0,4,0.64
11938_7,1,4,0.57
9873_1,0,4,0.61
5500_10,1,4,0.61
4510_4,0,4,0.31
11538_1,0,4,0.3
12031_1,0,4,0.33
970_10,1,4,0.77
8626_1,0,4,0.22
5539_3,0,4,0.52
8054_1,0,4,0.31
7887_7,1,4,0.63
5980_10,1,4,0.12
1402_4,0,4,0.5
5442_3,0,4,0.2
7861_10,1,4,0.72
8236_1,0,4,0.6
1497_2,0,4,0.32
11475_1,0,4,0.45
2617_1,0,4,0.31
99_1,0,4,0.21
8264_9,1,4,0.81
10483_8,1,4,0.73
9076_8,1,4,0.57
1271_7,1,4,0.62
12405_3,0,4,0.43
9282_1,0,4,0.37
9617_2,0,4,0.42
1111_10,1,4,0.63
3454_4,0,4,0.41
11731_10,1,4,0.8
9093_4,0,4,0.4
6011_1,0,4,0.21
3246_9,1,4,0.7
7384_10,1,4,0.49
2142_4,0,4,0.56
6152_1,0,4,0.4
1259_3,0,4,0.5
6468_3,0,4,0.48
9207_10,1,4,0.73
1850_1,0,4,0.49
7262_10,1,4,0.71
12439_8,1,4,0.36
2646_10,1,4,0.5
10250_3,0,4,0.48
11549_7,1,4,0.32
1701_10,1,4,0.71
6509_9,1,4,0.41
11008_1,0,4,0.32
12283_2,0,4,0.62
914_8,1,4,0.67
10057_9,1,4,0.55
10061_8,1,4,0.73
10881_2,0,4,0.31
5421_7,1,4,0.67
3177_9,1,4,0.53
2799_1,0,4,0.33
8327_1,0,4,0.2
4434_1,0,4,0.24
4171_4,0,4,0.21
1834_3,0,4,0.34
12496_1,0,4,0.59
4847_9,1,4,0.84
2760_2,0,4,0.31
8872_8,1,4,0.69
6927_2,0,4,0.32
841_1,0,4,0.34
9309_1,0,4,0.24
6968_7,1,4,0.66
8841_4,0,4,0.52
11378_1,0,4,0.33
5032_4,0,4,0.53
4302_8,1,4,0.69
8098_3,0,4,0.28
3102_1,0,4,0.19
4111_2,0,4,0.19
